Birthplace ID,Birthplace,Country Code,CIP2 ID,CIP2,Year,Total Population,Total Population RCA
246,"Uzbekistan","UZB","30","Interdisciplinary Studies",2014,320,2.067009773940134
246,"Uzbekistan","UZB","30","Interdisciplinary Studies",2015,418,2.525451909588365
246,"Uzbekistan","UZB","30","Interdisciplinary Studies",2016,379,2.2139526091265127
246,"Uzbekistan","UZB","30","Interdisciplinary Studies",2017,279,1.5702988304694256
246,"Uzbekistan","UZB","30","Interdisciplinary Studies",2018,304,1.558615675508471
246,"Uzbekistan","UZB","30","Interdisciplinary Studies",2019,395,1.900818416865473
246,"Uzbekistan","UZB","30","Interdisciplinary Studies",2020,412,1.7045946942257857
246,"Uzbekistan","UZB","30","Interdisciplinary Studies",2021,394,1.482919704321502
246,"Uzbekistan","UZB","30","Interdisciplinary Studies",2022,430,1.590300486382844
246,"Uzbekistan","UZB","30","Interdisciplinary Studies",2023,414,1.5493286753212852
247,"Vietnam","VNM","30","Interdisciplinary Studies",2014,3955,0.9947864160358995
247,"Vietnam","VNM","30","Interdisciplinary Studies",2015,3581,0.8689596181804715
247,"Vietnam","VNM","30","Interdisciplinary Studies",2016,3368,0.8116871083546858
247,"Vietnam","VNM","30","Interdisciplinary Studies",2017,3166,0.745115459713404
247,"Vietnam","VNM","30","Interdisciplinary Studies",2018,3456,0.7990097658328731
247,"Vietnam","VNM","30","Interdisciplinary Studies",2019,3466,0.7829973790835216
247,"Vietnam","VNM","30","Interdisciplinary Studies",2020,4019,0.8711854512891221
247,"Vietnam","VNM","30","Interdisciplinary Studies",2021,4238,0.8963045906832345
247,"Vietnam","VNM","30","Interdisciplinary Studies",2022,4313,0.9089651705770698
247,"Vietnam","VNM","30","Interdisciplinary Studies",2023,4328,0.9185622793960235
248,"Yemen","YEM","30","Interdisciplinary Studies",2014,125,1.5687977181188704
248,"Yemen","YEM","30","Interdisciplinary Studies",2015,135,1.6146012977674131
248,"Yemen","YEM","30","Interdisciplinary Studies",2016,69,0.7586721738053671
248,"Yemen","YEM","30","Interdisciplinary Studies",2017,71,0.740663931180518
248,"Yemen","YEM","30","Interdisciplinary Studies",2018,75,0.6935986826059661
248,"Yemen","YEM","30","Interdisciplinary Studies",2019,63,0.545678921297365
248,"Yemen","YEM","30","Interdisciplinary Studies",2020,14,0.10543069319557008
248,"Yemen","YEM","30","Interdisciplinary Studies",2021,40,0.27552900588217966
248,"Yemen","YEM","30","Interdisciplinary Studies",2022,56,0.37045724495437415
248,"Yemen","YEM","30","Interdisciplinary Studies",2023,62,0.4272926868568336
300,"Bermuda","BMU","30","Interdisciplinary Studies",2014,79,4.818151719145546
300,"Bermuda","BMU","30","Interdisciplinary Studies",2015,40,2.2294270041430373
300,"Bermuda","BMU","30","Interdisciplinary Studies",2016,40,2.201764655416542
300,"Bermuda","BMU","30","Interdisciplinary Studies",2020,6,0.2402580130895657
300,"Bermuda","BMU","30","Interdisciplinary Studies",2021,6,0.22161682055327162
300,"Bermuda","BMU","30","Interdisciplinary Studies",2022,6,0.22948086487669575
300,"Bermuda","BMU","30","Interdisciplinary Studies",2023,7,0.2949466461184673
301,"Canada","CAN","30","Interdisciplinary Studies",2014,4725,2.261417858269954
301,"Canada","CAN","30","Interdisciplinary Studies",2015,4690,2.1602041076835636
301,"Canada","CAN","30","Interdisciplinary Studies",2016,4880,2.252346728656483
301,"Canada","CAN","30","Interdisciplinary Studies",2017,5023,2.2716699950165675
301,"Canada","CAN","30","Interdisciplinary Studies",2018,5035,2.2263640755494563
301,"Canada","CAN","30","Interdisciplinary Studies",2019,5187,2.249755064579301
301,"Canada","CAN","30","Interdisciplinary Studies",2020,5520,2.2521415022347173
301,"Canada","CAN","30","Interdisciplinary Studies",2021,5499,2.111577036910267
301,"Canada","CAN","30","Interdisciplinary Studies",2022,5776,2.2059484090508823
301,"Canada","CAN","30","Interdisciplinary Studies",2023,5984,2.2830901500386838
303,"Mexico","MEX","30","Interdisciplinary Studies",2014,6357,0.17802937944953057
303,"Mexico","MEX","30","Interdisciplinary Studies",2015,6669,0.18137602058158186
303,"Mexico","MEX","30","Interdisciplinary Studies",2016,7068,0.19250355056099133
303,"Mexico","MEX","30","Interdisciplinary Studies",2017,7717,0.20720180179963946
303,"Mexico","MEX","30","Interdisciplinary Studies",2018,8101,0.21361189108150416
303,"Mexico","MEX","30","Interdisciplinary Studies",2019,8328,0.2193115010250466
303,"Mexico","MEX","30","Interdisciplinary Studies",2020,9235,0.2392907921191897
303,"Mexico","MEX","30","Interdisciplinary Studies",2021,9820,0.24691753476285577
303,"Mexico","MEX","30","Interdisciplinary Studies",2022,9699,0.24501256522941503
303,"Mexico","MEX","30","Interdisciplinary Studies",2023,10282,0.2621099882222065
310,"Belize","BLZ","30","Interdisciplinary Studies",2014,144,1.0700352949900325
310,"Belize","BLZ","30","Interdisciplinary Studies",2015,145,1.0335625563120203
310,"Belize","BLZ","30","Interdisciplinary Studies",2016,160,1.1610395871830732
310,"Belize","BLZ","30","Interdisciplinary Studies",2017,161,1.1322400137344326
310,"Belize","BLZ","30","Interdisciplinary Studies",2018,171,1.1743569647388825
310,"Belize","BLZ","30","Interdisciplinary Studies",2019,180,1.2441006463412356
310,"Belize","BLZ","30","Interdisciplinary Studies",2020,102,0.6795506897104043
310,"Belize","BLZ","30","Interdisciplinary Studies",2021,132,0.8189381776723179
310,"Belize","BLZ","30","Interdisciplinary Studies",2022,167,1.0281471770615664
310,"Belize","BLZ","30","Interdisciplinary Studies",2023,122,0.751262068436833
311,"Costa Rica","CRI","30","Interdisciplinary Studies",2014,200,0.8304801509565528
311,"Costa Rica","CRI","30","Interdisciplinary Studies",2015,237,0.9397481326137943
311,"Costa Rica","CRI","30","Interdisciplinary Studies",2016,188,0.7308340164501408
311,"Costa Rica","CRI","30","Interdisciplinary Studies",2017,193,0.7208247167789105
311,"Costa Rica","CRI","30","Interdisciplinary Studies",2018,344,1.2371270765958715
311,"Costa Rica","CRI","30","Interdisciplinary Studies",2019,267,0.9231154213742082
311,"Costa Rica","CRI","30","Interdisciplinary Studies",2020,243,0.7989936865408712
311,"Costa Rica","CRI","30","Interdisciplinary Studies",2021,361,1.1030689915988499
311,"Costa Rica","CRI","30","Interdisciplinary Studies",2022,442,1.2860970547790664
311,"Costa Rica","CRI","30","Interdisciplinary Studies",2023,418,1.1849909652754431
312,"El Salvador","SLV","30","Interdisciplinary Studies",2014,1378,0.317055299605354
312,"El Salvador","SLV","30","Interdisciplinary Studies",2015,1423,0.3141460970710633
312,"El Salvador","SLV","30","Interdisciplinary Studies",2016,1092,0.23863790761446507
312,"El Salvador","SLV","30","Interdisciplinary Studies",2017,1141,0.24242267314593058
312,"El Salvador","SLV","30","Interdisciplinary Studies",2018,1241,0.2544581727557069
312,"El Salvador","SLV","30","Interdisciplinary Studies",2019,1110,0.22237961606268447
312,"El Salvador","SLV","30","Interdisciplinary Studies",2020,1602,0.3123881035603776
312,"El Salvador","SLV","30","Interdisciplinary Studies",2021,1818,0.337973303273595
312,"El Salvador","SLV","30","Interdisciplinary Studies",2022,1747,0.3225301949516207
312,"El Salvador","SLV","30","Interdisciplinary Studies",2023,1795,0.3267788124379602
313,"Guatemala","GTM","30","Interdisciplinary Studies",2014,542,0.18920564105640028
313,"Guatemala","GTM","30","Interdisciplinary Studies",2015,595,0.19752285025532829
313,"Guatemala","GTM","30","Interdisciplinary Studies",2016,629,0.20707844595473907
313,"Guatemala","GTM","30","Interdisciplinary Studies",2017,747,0.2408684846920181
313,"Guatemala","GTM","30","Interdisciplinary Studies",2018,892,0.2799689118562017
313,"Guatemala","GTM","30","Interdisciplinary Studies",2019,813,0.24422048914236255
313,"Guatemala","GTM","30","Interdisciplinary Studies",2020,880,0.25683158997962724
313,"Guatemala","GTM","30","Interdisciplinary Studies",2021,902,0.24646323098337583
313,"Guatemala","GTM","30","Interdisciplinary Studies",2022,866,0.22614646595627086
313,"Guatemala","GTM","30","Interdisciplinary Studies",2023,760,0.18661704546210073
314,"Honduras","HND","30","Interdisciplinary Studies",2014,514,0.30118522506334044
314,"Honduras","HND","30","Interdisciplinary Studies",2015,654,0.36547181324678085
314,"Honduras","HND","30","Interdisciplinary Studies",2016,622,0.330386670287936
314,"Honduras","HND","30","Interdisciplinary Studies",2017,726,0.3724613959709543
314,"Honduras","HND","30","Interdisciplinary Studies",2018,665,0.3272716646751647
314,"Honduras","HND","30","Interdisciplinary Studies",2019,608,0.28558856022516266
314,"Honduras","HND","30","Interdisciplinary Studies",2020,628,0.28533156642454666
314,"Honduras","HND","30","Interdisciplinary Studies",2021,749,0.3240799560739552
314,"Honduras","HND","30","Interdisciplinary Studies",2022,959,0.3982959945956818
314,"Honduras","HND","30","Interdisciplinary Studies",2023,1045,0.39870332931234637
315,"Nicaragua","NIC","30","Interdisciplinary Studies",2014,614,0.7634175055220144
315,"Nicaragua","NIC","30","Interdisciplinary Studies",2015,601,0.7291155498432312
315,"Nicaragua","NIC","30","Interdisciplinary Studies",2016,658,0.8016562780385212
315,"Nicaragua","NIC","30","Interdisciplinary Studies",2017,640,0.7554545506062385
315,"Nicaragua","NIC","30","Interdisciplinary Studies",2018,454,0.5185052269995752
315,"Nicaragua","NIC","30","Interdisciplinary Studies",2019,534,0.6072481468718377
315,"Nicaragua","NIC","30","Interdisciplinary Studies",2020,549,0.6245824892833873
315,"Nicaragua","NIC","30","Interdisciplinary Studies",2021,415,0.45804603798146537
315,"Nicaragua","NIC","30","Interdisciplinary Studies",2022,330,0.3617340538692078
315,"Nicaragua","NIC","30","Interdisciplinary Studies",2023,418,0.4221722886465151
316,"Panama","PAN","30","Interdisciplinary Studies",2014,396,1.3037630245194527
316,"Panama","PAN","30","Interdisciplinary Studies",2015,302,0.9769042514249752
316,"Panama","PAN","30","Interdisciplinary Studies",2016,313,1.0336902208950707
316,"Panama","PAN","30","Interdisciplinary Studies",2017,363,1.1781753836924524
316,"Panama","PAN","30","Interdisciplinary Studies",2018,254,0.7889188490992268
316,"Panama","PAN","30","Interdisciplinary Studies",2019,326,1.01907995294125
316,"Panama","PAN","30","Interdisciplinary Studies",2020,382,1.1813172821188291
316,"Panama","PAN","30","Interdisciplinary Studies",2021,393,1.1254226195436654
316,"Panama","PAN","30","Interdisciplinary Studies",2022,333,0.9711118938849199
316,"Panama","PAN","30","Interdisciplinary Studies",2023,385,1.1224355455502326
321,"Antigua & Barbuda","ATG","30","Interdisciplinary Studies",2014,236,3.4876837353968013
321,"Antigua & Barbuda","ATG","30","Interdisciplinary Studies",2015,93,1.339979843390181
321,"Antigua & Barbuda","ATG","30","Interdisciplinary Studies",2016,74,1.0821070305482745
321,"Antigua & Barbuda","ATG","30","Interdisciplinary Studies",2017,47,0.7634842790981579
321,"Antigua & Barbuda","ATG","30","Interdisciplinary Studies",2018,44,0.6924700642469979
321,"Antigua & Barbuda","ATG","30","Interdisciplinary Studies",2019,32,0.4941357845807663
321,"Antigua & Barbuda","ATG","30","Interdisciplinary Studies",2020,31,0.428705134095505
321,"Antigua & Barbuda","ATG","30","Interdisciplinary Studies",2021,57,0.7318680502749257
321,"Antigua & Barbuda","ATG","30","Interdisciplinary Studies",2022,72,0.9417477768985237
321,"Antigua & Barbuda","ATG","30","Interdisciplinary Studies",2023,75,1.094815805536693
323,"Bahamas","BHS","30","Interdisciplinary Studies",2014,113,1.1070212590325992
323,"Bahamas","BHS","30","Interdisciplinary Studies",2015,137,1.2891115594476745
323,"Bahamas","BHS","30","Interdisciplinary Studies",2016,141,1.3416397657532055
323,"Bahamas","BHS","30","Interdisciplinary Studies",2017,118,1.1368486233238526
323,"Bahamas","BHS","30","Interdisciplinary Studies",2018,98,0.9492122173551549
323,"Bahamas","BHS","30","Interdisciplinary Studies",2019,189,1.7758973447262758
323,"Bahamas","BHS","30","Interdisciplinary Studies",2020,182,1.5887969837381888
323,"Bahamas","BHS","30","Interdisciplinary Studies",2021,162,1.3092492126441464
323,"Bahamas","BHS","30","Interdisciplinary Studies",2022,162,1.2386543259443006
323,"Bahamas","BHS","30","Interdisciplinary Studies",2023,190,1.3602647604702793
324,"Barbados","BRB","30","Interdisciplinary Studies",2014,243,1.4776987694936639
324,"Barbados","BRB","30","Interdisciplinary Studies",2015,167,1.0092819565805609
324,"Barbados","BRB","30","Interdisciplinary Studies",2016,202,1.2492725766177297
324,"Barbados","BRB","30","Interdisciplinary Studies",2017,284,1.7322615148156812
324,"Barbados","BRB","30","Interdisciplinary Studies",2018,319,1.9217188455509568
324,"Barbados","BRB","30","Interdisciplinary Studies",2019,229,1.3556674560872306
324,"Barbados","BRB","30","Interdisciplinary Studies",2020,237,1.3137570944236925
324,"Barbados","BRB","30","Interdisciplinary Studies",2021,195,1.0441583380944595
324,"Barbados","BRB","30","Interdisciplinary Studies",2022,140,0.8105073638642407
324,"Barbados","BRB","30","Interdisciplinary Studies",2023,144,0.8665180395100404
327,"Cuba","CUB","30","Interdisciplinary Studies",2014,2686,0.9277095565547174
327,"Cuba","CUB","30","Interdisciplinary Studies",2015,2912,0.954585171107915
327,"Cuba","CUB","30","Interdisciplinary Studies",2016,2829,0.8871597208113966
327,"Cuba","CUB","30","Interdisciplinary Studies",2017,3001,0.8899717856811543
327,"Cuba","CUB","30","Interdisciplinary Studies",2018,3454,0.9568532401703488
327,"Cuba","CUB","30","Interdisciplinary Studies",2019,3303,0.8677655612810702
327,"Cuba","CUB","30","Interdisciplinary Studies",2020,3669,0.8868142094263861
327,"Cuba","CUB","30","Interdisciplinary Studies",2021,4026,0.9232471463754908
327,"Cuba","CUB","30","Interdisciplinary Studies",2022,3995,0.9083242866075246
327,"Cuba","CUB","30","Interdisciplinary Studies",2023,3730,0.8407162938449497
328,"Dominica","DMA","30","Interdisciplinary Studies",2014,39,0.41155193636521653
328,"Dominica","DMA","30","Interdisciplinary Studies",2015,74,0.7569286047038108
328,"Dominica","DMA","30","Interdisciplinary Studies",2016,83,0.8993537747351247
328,"Dominica","DMA","30","Interdisciplinary Studies",2017,101,1.0141164554306028
328,"Dominica","DMA","30","Interdisciplinary Studies",2018,128,1.2390980023779181
328,"Dominica","DMA","30","Interdisciplinary Studies",2019,130,1.1469981048151512
328,"Dominica","DMA","30","Interdisciplinary Studies",2020,96,0.8184144990774391
328,"Dominica","DMA","30","Interdisciplinary Studies",2021,62,0.49502515681226344
328,"Dominica","DMA","30","Interdisciplinary Studies",2022,82,0.6714444546719429
328,"Dominica","DMA","30","Interdisciplinary Studies",2023,113,0.9228872481326306
329,"Dominican Republic","DOM","30","Interdisciplinary Studies",2014,2167,0.7562265115807411
329,"Dominican Republic","DOM","30","Interdisciplinary Studies",2015,2379,0.7812183194108359
329,"Dominican Republic","DOM","30","Interdisciplinary Studies",2016,2616,0.8305135217739827
329,"Dominican Republic","DOM","30","Interdisciplinary Studies",2017,2497,0.7481717135077869
329,"Dominican Republic","DOM","30","Interdisciplinary Studies",2018,2281,0.6557580512725658
329,"Dominican Republic","DOM","30","Interdisciplinary Studies",2019,2482,0.6752637171390676
329,"Dominican Republic","DOM","30","Interdisciplinary Studies",2020,2055,0.5355622213718744
329,"Dominican Republic","DOM","30","Interdisciplinary Studies",2021,1860,0.4441859797018873
329,"Dominican Republic","DOM","30","Interdisciplinary Studies",2022,1884,0.44025802648974016
329,"Dominican Republic","DOM","30","Interdisciplinary Studies",2023,2045,0.4734134972358925
330,"Grenada","GRD","30","Interdisciplinary Studies",2014,173,1.6200551400534229
330,"Grenada","GRD","30","Interdisciplinary Studies",2015,196,1.7856151159178413
330,"Grenada","GRD","30","Interdisciplinary Studies",2016,188,1.596441870901967
330,"Grenada","GRD","30","Interdisciplinary Studies",2017,137,1.1625141793444693
330,"Grenada","GRD","30","Interdisciplinary Studies",2018,92,0.7388744189111487
330,"Grenada","GRD","30","Interdisciplinary Studies",2019,90,0.7524140047591796
330,"Grenada","GRD","30","Interdisciplinary Studies",2020,42,0.3204697701959468
330,"Grenada","GRD","30","Interdisciplinary Studies",2021,46,0.34827116944326647
330,"Grenada","GRD","30","Interdisciplinary Studies",2022,103,0.8217455775770744
330,"Grenada","GRD","30","Interdisciplinary Studies",2023,79,0.711677063265165
332,"Haiti","HTI","30","Interdisciplinary Studies",2014,1313,0.6984317430361096
332,"Haiti","HTI","30","Interdisciplinary Studies",2015,1540,0.7660473067080735
332,"Haiti","HTI","30","Interdisciplinary Studies",2016,1404,0.6780990084780584
332,"Haiti","HTI","30","Interdisciplinary Studies",2017,1250,0.5792769613324171
332,"Haiti","HTI","30","Interdisciplinary Studies",2018,1702,0.7485707106753757
332,"Haiti","HTI","30","Interdisciplinary Studies",2019,1955,0.8209025391868198
332,"Haiti","HTI","30","Interdisciplinary Studies",2020,1800,0.718237751329562
332,"Haiti","HTI","30","Interdisciplinary Studies",2021,2298,0.8591333221642298
332,"Haiti","HTI","30","Interdisciplinary Studies",2022,2690,0.9917039854866183
332,"Haiti","HTI","30","Interdisciplinary Studies",2023,2478,0.8968811126296207
333,"Jamaica","JAM","30","Interdisciplinary Studies",2014,2471,1.0928473920261677
333,"Jamaica","JAM","30","Interdisciplinary Studies",2015,2875,1.2253502548195976
333,"Jamaica","JAM","30","Interdisciplinary Studies",2016,3008,1.2611948954706769
333,"Jamaica","JAM","30","Interdisciplinary Studies",2017,2781,1.1214238146468447
333,"Jamaica","JAM","30","Interdisciplinary Studies",2018,2621,1.0227008963504258
333,"Jamaica","JAM","30","Interdisciplinary Studies",2019,2460,0.917493259768399
333,"Jamaica","JAM","30","Interdisciplinary Studies",2020,2228,0.7836944700466738
333,"Jamaica","JAM","30","Interdisciplinary Studies",2021,2190,0.715691073267912
333,"Jamaica","JAM","30","Interdisciplinary Studies",2022,2207,0.709745737746542
333,"Jamaica","JAM","30","Interdisciplinary Studies",2023,2555,0.8066725506189361
339,"St Lucia","LCA","30","Interdisciplinary Studies",2014,59,0.8888634388601974
339,"St Lucia","LCA","30","Interdisciplinary Studies",2015,80,1.1449479012236037
339,"St Lucia","LCA","30","Interdisciplinary Studies",2016,102,1.5017732669901325
339,"St Lucia","LCA","30","Interdisciplinary Studies",2017,80,1.1270377259778224
339,"St Lucia","LCA","30","Interdisciplinary Studies",2018,60,0.7741492744419959
339,"St Lucia","LCA","30","Interdisciplinary Studies",2019,61,0.753381473831526
339,"St Lucia","LCA","30","Interdisciplinary Studies",2020,52,0.5781887209142889
339,"St Lucia","LCA","30","Interdisciplinary Studies",2021,34,0.3382900275825125
339,"St Lucia","LCA","30","Interdisciplinary Studies",2022,39,0.3894121376009796
339,"St Lucia","LCA","30","Interdisciplinary Studies",2023,30,0.2974438425578523
340,"St Vincent & the Grenadines","VCT","30","Interdisciplinary Studies",2014,46,0.606784152062352
340,"St Vincent & the Grenadines","VCT","30","Interdisciplinary Studies",2015,71,0.9154878514776529
340,"St Vincent & the Grenadines","VCT","30","Interdisciplinary Studies",2016,71,0.9188932172206484
340,"St Vincent & the Grenadines","VCT","30","Interdisciplinary Studies",2017,90,1.1594517136889282
340,"St Vincent & the Grenadines","VCT","30","Interdisciplinary Studies",2018,121,1.5946469030602421
340,"St Vincent & the Grenadines","VCT","30","Interdisciplinary Studies",2019,74,1.0702515378303032
340,"St Vincent & the Grenadines","VCT","30","Interdisciplinary Studies",2020,49,0.6905786848982038
340,"St Vincent & the Grenadines","VCT","30","Interdisciplinary Studies",2021,49,0.6191472671146753
340,"St Vincent & the Grenadines","VCT","30","Interdisciplinary Studies",2022,37,0.483149875616637
340,"St Vincent & the Grenadines","VCT","30","Interdisciplinary Studies",2023,50,0.6106272781749651
341,"Trinidad & Tobago","TTO","30","Interdisciplinary Studies",2014,1169,1.604492377670588
341,"Trinidad & Tobago","TTO","30","Interdisciplinary Studies",2015,1189,1.5921750150892813
341,"Trinidad & Tobago","TTO","30","Interdisciplinary Studies",2016,1171,1.5555093873803758
341,"Trinidad & Tobago","TTO","30","Interdisciplinary Studies",2017,1301,1.7187141882667043
341,"Trinidad & Tobago","TTO","30","Interdisciplinary Studies",2018,1076,1.4075331009301353
341,"Trinidad & Tobago","TTO","30","Interdisciplinary Studies",2019,1082,1.3870046522467891
341,"Trinidad & Tobago","TTO","30","Interdisciplinary Studies",2020,1117,1.3659588169231724
341,"Trinidad & Tobago","TTO","30","Interdisciplinary Studies",2021,1227,1.444791724454938
341,"Trinidad & Tobago","TTO","30","Interdisciplinary Studies",2022,1093,1.285447066800243
341,"Trinidad & Tobago","TTO","30","Interdisciplinary Studies",2023,909,1.0772495105579019
360,"Argentina","ARG","30","Interdisciplinary Studies",2014,721,1.3552335963431787
360,"Argentina","ARG","30","Interdisciplinary Studies",2015,763,1.3966592425009496
360,"Argentina","ARG","30","Interdisciplinary Studies",2016,689,1.228107377483802
360,"Argentina","ARG","30","Interdisciplinary Studies",2017,690,1.1861697776166178
360,"Argentina","ARG","30","Interdisciplinary Studies",2018,579,0.9429373521463278
360,"Argentina","ARG","30","Interdisciplinary Studies",2019,619,0.9571653198560877
360,"Argentina","ARG","30","Interdisciplinary Studies",2020,631,0.9403865781275093
360,"Argentina","ARG","30","Interdisciplinary Studies",2021,673,0.9656533893912775
360,"Argentina","ARG","30","Interdisciplinary Studies",2022,842,1.1895402511311035
360,"Argentina","ARG","30","Interdisciplinary Studies",2023,800,1.101778219841439
361,"Bolivia","BOL","30","Interdisciplinary Studies",2014,329,1.3150550747055016
361,"Bolivia","BOL","30","Interdisciplinary Studies",2015,199,0.7811570942388197
361,"Bolivia","BOL","30","Interdisciplinary Studies",2016,191,0.7429172969826029
361,"Bolivia","BOL","30","Interdisciplinary Studies",2017,71,0.27409928265731154
361,"Bolivia","BOL","30","Interdisciplinary Studies",2018,29,0.10821126566119743
361,"Bolivia","BOL","30","Interdisciplinary Studies",2019,50,0.17787344708405772
361,"Bolivia","BOL","30","Interdisciplinary Studies",2020,58,0.20201135774671064
361,"Bolivia","BOL","30","Interdisciplinary Studies",2021,102,0.34386389929350647
361,"Bolivia","BOL","30","Interdisciplinary Studies",2022,105,0.3417039660848946
361,"Bolivia","BOL","30","Interdisciplinary Studies",2023,73,0.23582231332141462
362,"Brazil","BRA","30","Interdisciplinary Studies",2014,1023,1.0109856798419619
362,"Brazil","BRA","30","Interdisciplinary Studies",2015,1166,1.1314876208941174
362,"Brazil","BRA","30","Interdisciplinary Studies",2016,1291,1.2181920391401322
362,"Brazil","BRA","30","Interdisciplinary Studies",2017,1484,1.2925764543758596
362,"Brazil","BRA","30","Interdisciplinary Studies",2018,1566,1.2524292877063072
362,"Brazil","BRA","30","Interdisciplinary Studies",2019,1409,1.0410715888374589
362,"Brazil","BRA","30","Interdisciplinary Studies",2020,1647,1.0591932546187008
362,"Brazil","BRA","30","Interdisciplinary Studies",2021,1651,0.9309431878161184
362,"Brazil","BRA","30","Interdisciplinary Studies",2022,1522,0.8097781795005929
362,"Brazil","BRA","30","Interdisciplinary Studies",2023,1755,0.854516537683122
363,"Chile","CHL","30","Interdisciplinary Studies",2014,275,0.9890659309573673
363,"Chile","CHL","30","Interdisciplinary Studies",2015,351,1.234097669041184
363,"Chile","CHL","30","Interdisciplinary Studies",2016,358,1.2781880538481492
363,"Chile","CHL","30","Interdisciplinary Studies",2017,374,1.245572553136826
363,"Chile","CHL","30","Interdisciplinary Studies",2018,387,1.2366303592433414
363,"Chile","CHL","30","Interdisciplinary Studies",2019,417,1.3076049196667887
363,"Chile","CHL","30","Interdisciplinary Studies",2020,348,1.0300006197745972
363,"Chile","CHL","30","Interdisciplinary Studies",2021,338,0.9308907257790436
363,"Chile","CHL","30","Interdisciplinary Studies",2022,314,0.8587613491663687
363,"Chile","CHL","30","Interdisciplinary Studies",2023,422,1.1135241396496314
364,"Colombia","COL","30","Interdisciplinary Studies",2014,2245,1.069542148813709
364,"Colombia","COL","30","Interdisciplinary Studies",2015,2201,1.000884105171179
364,"Colombia","COL","30","Interdisciplinary Studies",2016,2264,1.0155524216680891
364,"Colombia","COL","30","Interdisciplinary Studies",2017,2316,0.9862177471170236
364,"Colombia","COL","30","Interdisciplinary Studies",2018,2176,0.881294196087956
364,"Colombia","COL","30","Interdisciplinary Studies",2019,2121,0.8125576588979385
364,"Colombia","COL","30","Interdisciplinary Studies",2020,2753,0.9823644389946271
364,"Colombia","COL","30","Interdisciplinary Studies",2021,2974,0.9667343647211827
364,"Colombia","COL","30","Interdisciplinary Studies",2022,3180,1.0043887645396201
364,"Colombia","COL","30","Interdisciplinary Studies",2023,3362,1.0018685620648617
365,"Ecuador","ECU","30","Interdisciplinary Studies",2014,538,0.38019717882177906
365,"Ecuador","ECU","30","Interdisciplinary Studies",2015,501,0.346503890970571
365,"Ecuador","ECU","30","Interdisciplinary Studies",2016,622,0.4371167643353216
365,"Ecuador","ECU","30","Interdisciplinary Studies",2017,797,0.5416923301715949
365,"Ecuador","ECU","30","Interdisciplinary Studies",2018,727,0.48118209186707606
365,"Ecuador","ECU","30","Interdisciplinary Studies",2019,844,0.5456966726817437
365,"Ecuador","ECU","30","Interdisciplinary Studies",2020,859,0.5344345608031505
365,"Ecuador","ECU","30","Interdisciplinary Studies",2021,897,0.5127917900852369
365,"Ecuador","ECU","30","Interdisciplinary Studies",2022,872,0.4829066688756574
365,"Ecuador","ECU","30","Interdisciplinary Studies",2023,868,0.467095572242238
368,"Guyana","GUY","30","Interdisciplinary Studies",2014,854,1.0032401880037185
368,"Guyana","GUY","30","Interdisciplinary Studies",2015,686,0.7840014387530048
368,"Guyana","GUY","30","Interdisciplinary Studies",2016,642,0.7353970031470332
368,"Guyana","GUY","30","Interdisciplinary Studies",2017,568,0.6467693271180701
368,"Guyana","GUY","30","Interdisciplinary Studies",2018,654,0.7261427077335648
368,"Guyana","GUY","30","Interdisciplinary Studies",2019,824,0.919019835361331
368,"Guyana","GUY","30","Interdisciplinary Studies",2020,834,0.8976283280070433
368,"Guyana","GUY","30","Interdisciplinary Studies",2021,911,0.9030494553846249
368,"Guyana","GUY","30","Interdisciplinary Studies",2022,914,0.8789211064641077
368,"Guyana","GUY","30","Interdisciplinary Studies",2023,779,0.7725223935144264
369,"Paraguay","PRY","30","Interdisciplinary Studies",2014,82,1.5698724010830416
369,"Paraguay","PRY","30","Interdisciplinary Studies",2015,84,1.6514521324435467
369,"Paraguay","PRY","30","Interdisciplinary Studies",2016,39,0.7490172890868897
369,"Paraguay","PRY","30","Interdisciplinary Studies",2017,13,0.23521442727310765
369,"Paraguay","PRY","30","Interdisciplinary Studies",2018,13,0.2292092871524476
369,"Paraguay","PRY","30","Interdisciplinary Studies",2019,14,0.24122607244041425
369,"Paraguay","PRY","30","Interdisciplinary Studies",2020,192,2.9233937871386546
369,"Paraguay","PRY","30","Interdisciplinary Studies",2021,168,2.21406302116949
369,"Paraguay","PRY","30","Interdisciplinary Studies",2022,145,1.9189237178222085
369,"Paraguay","PRY","30","Interdisciplinary Studies",2023,205,2.5819580525412036
370,"Peru","PER","30","Interdisciplinary Studies",2014,1044,0.7312610393962383
370,"Peru","PER","30","Interdisciplinary Studies",2015,1106,0.7557153003767214
370,"Peru","PER","30","Interdisciplinary Studies",2016,1035,0.7100376584803563
370,"Peru","PER","30","Interdisciplinary Studies",2017,1029,0.6844530218754192
370,"Peru","PER","30","Interdisciplinary Studies",2018,1155,0.7403968837322294
370,"Peru","PER","30","Interdisciplinary Studies",2019,1167,0.7358960545913675
370,"Peru","PER","30","Interdisciplinary Studies",2020,1465,0.8928530397906341
370,"Peru","PER","30","Interdisciplinary Studies",2021,1694,0.9736988552046686
370,"Peru","PER","30","Interdisciplinary Studies",2022,1663,0.9527827219278594
370,"Peru","PER","30","Interdisciplinary Studies",2023,1607,0.8998628651033354
372,"Uruguay","URY","30","Interdisciplinary Studies",2014,44,0.2900211104031913
