PUMA ID,PUMA,Year,Average Wage,Average Wage Appx MOE,Record Count,Total Population,Total Population MOE Appx
"79500US1803000","Bartholomew & Jackson Counties--Columbus City PUMA, IN",2018,91437.39156626505,251566.29781034155,6,166,315.86163139170327
"79500US1803000","Bartholomew & Jackson Counties--Columbus City PUMA, IN",2019,113316.45205479451,282080.6086762646,6,146,296.28233530885507
"79500US1803000","Bartholomew & Jackson Counties--Columbus City PUMA, IN",2023,80152.60550458716,65801.51301958,5,109,256.09289462865087
"79500US1803200","Dearborn, Franklin, Ripley, Switzerland & Ohio Counties PUMA, IN",2019,62187.862068965514,42970.7433164211,5,116,264.14530495585325
"79500US1803200","Dearborn, Franklin, Ripley, Switzerland & Ohio Counties PUMA, IN",2020,79333.80973451327,45694.56354681792,8,226,368.3383168897222
"79500US1803200","Dearborn, Franklin, Ripley, Switzerland & Ohio Counties PUMA, IN",2021,102598.28340080971,68151.19008387983,8,247,384.9955623668051
"79500US1803200","Dearborn, Franklin, Ripley, Switzerland & Ohio Counties PUMA, IN",2022,116109.55820895522,70812.92925807745,12,335,448.0198525505538
"79500US1803200","Dearborn, Franklin, Ripley, Switzerland & Ohio Counties PUMA, IN",2023,120056.86855670103,64277.259527074224,14,388,481.934362551442
"79500US1803300","Warrick, Gibson & Posey Counties PUMA, IN",2015,45053.14184397163,57798.592600592696,7,141,291.1579436638829
"79500US1803300","Warrick, Gibson & Posey Counties PUMA, IN",2016,30158.34074074074,57260.632301321755,6,135,284.9146062770409
"79500US1803300","Warrick, Gibson & Posey Counties PUMA, IN",2017,28825.21518987342,50081.451219787115,8,158,308.17878880368835
"79500US1803300","Warrick, Gibson & Posey Counties PUMA, IN",2018,26961.570175438595,71059.60114220943,7,114,261.8772588194696
"79500US1803300","Warrick, Gibson & Posey Counties PUMA, IN",2019,68418.38785046729,106506.25625677714,11,214,358.503299417761
"79500US1803300","Warrick, Gibson & Posey Counties PUMA, IN",2020,75650.56666666667,120315.11412489308,9,180,328.88389145993267
"79500US1803300","Warrick, Gibson & Posey Counties PUMA, IN",2021,88800.80952380953,106860.1215976286,10,189,336.97566666391157
"79500US1803300","Warrick, Gibson & Posey Counties PUMA, IN",2022,86460.00527704485,63227.03231759493,17,379,476.39379140266965
"79500US1803300","Warrick, Gibson & Posey Counties PUMA, IN",2023,91656.310626703,67560.21980705827,17,367,468.84164526086556
"79500US1803400","Vanderburgh County--Evansville City PUMA, IN",2014,62119.19028340081,58476.20630414693,14,247,385.27447727159415
"79500US1803400","Vanderburgh County--Evansville City PUMA, IN",2015,60234.98884758364,75975.47007039716,20,538,567.6208750004167
"79500US1803400","Vanderburgh County--Evansville City PUMA, IN",2016,66818.71926910299,72085.63451221213,20,602,600.2332734084533
"79500US1803400","Vanderburgh County--Evansville City PUMA, IN",2017,69995.87767584098,69684.75288993995,21,654,625.4167507659938
"79500US1803400","Vanderburgh County--Evansville City PUMA, IN",2018,69557.83055198973,60896.67150347154,27,779,682.0820669473753
"79500US1803400","Vanderburgh County--Evansville City PUMA, IN",2019,73841.73875,59882.48981988362,29,800,691.1500392144105
"79500US1803400","Vanderburgh County--Evansville City PUMA, IN",2020,78844.98264642083,51161.252560238536,23,461,525.6952853281149
"79500US1803400","Vanderburgh County--Evansville City PUMA, IN",2021,66286.28155339806,48041.31559823208,20,309,430.77399070651484
"79500US1803400","Vanderburgh County--Evansville City PUMA, IN",2022,56039.92,49412.73748924003,18,300,424.4863295867792
"79500US1803400","Vanderburgh County--Evansville City PUMA, IN",2023,64377.88715953307,71680.43123669467,15,257,392.98853977794585
"79500US1803500","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties PUMA, IN",2014,39142.666666666664,53667.74077779526,5,114,261.9014204969958
"79500US1803500","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties PUMA, IN",2017,33497.1724137931,39828.552184663145,7,174,323.4210640390977
"79500US1803500","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties PUMA, IN",2018,34678.84393063584,40822.89377947658,7,173,322.49010822667066
"79500US1803500","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties PUMA, IN",2019,24514.96402877698,31982.706089873944,8,139,289.1480494175394
"79500US1803500","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties PUMA, IN",2020,25209.768115942028,32403.38291578034,8,138,288.1049506071465
"79500US1803500","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties PUMA, IN",2021,35806.9781420765,39984.975940830875,9,183,331.6533274820144
"79500US1803500","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties PUMA, IN",2022,61298.074468085106,43043.33959437972,5,94,237.86304191775517
"79500US1803500","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties PUMA, IN",2023,115396.6625,292191.7135998346,8,160,310.1737159917089
"79500US1803600","Floyd, Harrison & Washington Counties PUMA, IN",2014,75881.8431372549,88312.89118159695,18,357,462.6001370838603
"79500US1803600","Floyd, Harrison & Washington Counties PUMA, IN",2015,87308.25,101039.72695772459,16,296,421.42763318304367
"79500US1803600","Floyd, Harrison & Washington Counties PUMA, IN",2016,95347.52813852814,120649.64880870786,13,231,372.4897916001196
"79500US1803600","Floyd, Harrison & Washington Counties PUMA, IN",2017,95705.35051546391,152641.1832106293,13,194,341.4518815170567
"79500US1803600","Floyd, Harrison & Washington Counties PUMA, IN",2018,108415.875,194666.864312866,12,152,302.33984956515826
"79500US1803600","Floyd, Harrison & Washington Counties PUMA, IN",2019,50917.820175438595,54118.92797698682,10,228,370.07983299914395
"79500US1803600","Floyd, Harrison & Washington Counties PUMA, IN",2020,42572.16589861751,32565.838272023153,11,217,361.0728981842827
"79500US1803600","Floyd, Harrison & Washington Counties PUMA, IN",2021,50563.99006622517,35808.09797102852,11,302,425.7000132187245
"79500US1803600","Floyd, Harrison & Washington Counties PUMA, IN",2022,56765.26575342466,32509.254904900637,12,365,467.8153989897033
"79500US1803600","Floyd, Harrison & Washington Counties PUMA, IN",2023,57846.74100719424,31557.877600871147,15,417,499.84029632562317
"79500US1803700","Clark County--Jeffersonville City PUMA, IN",2017,140756.2336448598,335973.78881765535,6,107,253.70460538032427
"79500US1803700","Clark County--Jeffersonville City PUMA, IN",2018,239722.7537688442,309585.2405741168,8,199,345.7018804066054
"79500US1803700","Clark County--Jeffersonville City PUMA, IN",2019,253531.56842105262,313372.1437493142,8,190,337.8276217372685
"79500US1803700","Clark County--Jeffersonville City PUMA, IN",2020,230094.77880184332,301813.0848515854,9,217,360.95129443936395
"79500US1803700","Clark County--Jeffersonville City PUMA, IN",2021,188240.3304347826,292118.3136599778,9,230,371.58657606847095
"79500US1803700","Clark County--Jeffersonville City PUMA, IN",2022,237295.55307262568,388057.13116770465,6,179,327.96780292501217
"79500US1900100","Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties PUMA, IA",2014,56650.208333333336,57107.49103346749,10,144,294.238336268217
"79500US1900100","Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties PUMA, IA",2015,67483.6511627907,61508.69665272773,9,129,278.5327441504175
"79500US1900100","Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties PUMA, IA",2016,78060.33695652174,62875.58382127737,5,92,235.29719861390015
"79500US1900100","Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties PUMA, IA",2017,77137.8953488372,82188.75665168745,5,86,227.50688172336137
"79500US1900100","Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties PUMA, IA",2018,77544.67272727273,195371.81857337776,7,110,257.2460782580266
"79500US1900100","Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties PUMA, IA",2019,85210.26666666666,305216.0468108794,6,75,212.48045831303835
"79500US1900100","Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties PUMA, IA",2020,146948.71895424835,209015.46069026933,6,153,303.27573297172864
"79500US1900100","Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties PUMA, IA",2021,99296.21262458472,134538.3673917359,10,301,424.83453208137854
"79500US1900100","Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties PUMA, IA",2022,107455.42345276874,141659.77512192886,10,307,429.02367636894184
"79500US1900100","Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties PUMA, IA",2023,117774.5085324232,127845.25379045136,12,293,419.1778663667183
"79500US1900200","Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties PUMA, IA",2019,188977.18,548217.5419259932,6,50,173.52219486075978
"79500US1900200","Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties PUMA, IA",2020,156730.64179104476,402735.81158568943,7,67,200.83230686082936
"79500US1900200","Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties PUMA, IA",2021,157165.32467532466,387284.481577132,9,77,215.27911339420706
"79500US1900200","Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties PUMA, IA",2022,181774.77777777778,495520.3711873564,7,63,194.7517165666931
"79500US1900200","Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties PUMA, IA",2023,179361.78461538462,491520.1451153779,7,65,197.81515518424234
"79500US1900301","Linn County outside Cedar Rapids City PUMA, IA",2022,63407.04316546763,100470.1329001152,5,278,408.38423392661616
"79500US1900301","Linn County outside Cedar Rapids City PUMA, IA",2023,142887.2372881356,174575.7959406753,7,118,266.3999659461179
"79500US1900302","Cedar Rapids City PUMA, IA",2014,121020.0546875,117487.04075278141,14,384,480.2511725536662
"79500US1900302","Cedar Rapids City PUMA, IA",2015,126924.70619946091,135250.14650863776,13,371,472.08679381893967
"79500US1900302","Cedar Rapids City PUMA, IA",2016,104913.09319899244,140607.90551629046,12,397,488.29710099821807
"79500US1900302","Cedar Rapids City PUMA, IA",2017,104868.10924369747,158461.12036742395,12,357,463.1445169566834
"79500US1900302","Cedar Rapids City PUMA, IA",2018,101562.19799498747,147988.88345394962,14,399,489.550724512074
"79500US1900302","Cedar Rapids City PUMA, IA",2019,68280.87185354691,109149.56593091687,11,437,512.2549617318303
"79500US1900302","Cedar Rapids City PUMA, IA",2020,62278.25272331155,70028.75945785861,12,459,524.9463167802201
"79500US1900302","Cedar Rapids City PUMA, IA",2021,71180.11111111111,71984.01123606974,14,477,535.1118123732925
"79500US1900302","Cedar Rapids City PUMA, IA",2022,100334.99421965318,124650.08945937324,8,173,322.4418792679407
"79500US1900302","Cedar Rapids City PUMA, IA",2023,57582.33887733888,54261.11246712535,8,481,536.4174466150448
"79500US1900400","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties PUMA, IA",2014,47932.47572815534,52699.04751149371,8,103,248.9397134748145
"79500US1900400","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties PUMA, IA",2015,81926.32352941176,218629.5059807254,9,136,285.96827213643036
"79500US1900400","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties PUMA, IA",2016,77197.6695652174,276300.1126496849,6,115,263.01450832423586
"79500US1900400","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties PUMA, IA",2017,78907.62280701754,285169.34126284637,5,114,261.8704980932621
"79500US1900400","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties PUMA, IA",2018,81800.77678571429,296871.03826062236,5,112,259.56889433188104
"79500US1900400","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties PUMA, IA",2019,76035.43410852713,265295.39956281247,6,129,278.52835981760006
"79500US1900400","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties PUMA, IA",2020,40703.437086092716,40931.34130132631,10,151,301.28023851259996
"79500US1900400","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties PUMA, IA",2021,45917.467391304344,30534.72472775411,12,184,332.47243032194154
"79500US1900400","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties PUMA, IA",2022,91302.6091954023,238763.2419483267,12,174,323.3367815733786
"79500US1900400","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties PUMA, IA",2023,93828.86910994764,242355.36070987827,13,191,338.70230295404326
"79500US1900500","Black Hawk County--Waterloo & Cedar Falls Cities PUMA, IA",2014,72523.10897435897,159156.91848910204,6,156,306.26953207378455
"79500US1900500","Black Hawk County--Waterloo & Cedar Falls Cities PUMA, IA",2015,72153.96598639456,178660.1413445447,7,147,297.3287439684398
"79500US1900500","Black Hawk County--Waterloo & Cedar Falls Cities PUMA, IA",2016,39589.28125,34188.01327357695,8,160,310.1727501123209
"79500US1900500","Black Hawk County--Waterloo & Cedar Falls Cities PUMA, IA",2017,39874.44099378882,34860.84370372931,8,161,311.14517597568926
"79500US1900500","Black Hawk County--Waterloo & Cedar Falls Cities PUMA, IA",2018,60880.70769230769,73568.45489411734,8,195,342.344251374621
"79500US1900500","Black Hawk County--Waterloo & Cedar Falls Cities PUMA, IA",2019,72008.10067114094,81143.295108324,6,149,299.35263888387135
"79500US1900500","Black Hawk County--Waterloo & Cedar Falls Cities PUMA, IA",2021,93498.00980392157,91205.35242781439,5,204,350.10957337577037
"79500US1900500","Black Hawk County--Waterloo & Cedar Falls Cities PUMA, IA",2022,100761.61860465116,95369.56465722532,5,215,359.38465867282014
"79500US1900500","Black Hawk County--Waterloo & Cedar Falls Cities PUMA, IA",2023,76563.91641791044,63592.307479467236,7,335,448.15703281546314
"79500US1900600","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties PUMA, IA",2014,32442.99173553719,57480.782258369865,8,121,269.77890854184665
"79500US1900600","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties PUMA, IA",2015,47939.213483146064,58348.27472901027,7,89,231.43903390421536
"79500US1900600","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties PUMA, IA",2016,46761.296703296706,62238.0727043092,8,91,234.01877486588805
"79500US1900600","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties PUMA, IA",2017,45092.781818181815,51345.89944779223,7,110,257.24880824542004
"79500US1900600","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties PUMA, IA",2018,60135.83766233766,73800.09401910866,8,154,304.2621611689731
"79500US1900600","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties PUMA, IA",2019,59993.46107784431,70098.08250852987,9,167,316.79492910753294
"79500US1900600","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties PUMA, IA",2020,68639.72727272728,98120.51496808817,6,110,257.2382176846611
"79500US1900600","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties PUMA, IA",2021,67095.76666666666,103316.43353625246,6,120,268.6583788627817
"79500US1900600","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties PUMA, IA",2022,69919.9296875,111506.85465455026,7,128,277.45536168975127
"79500US1900600","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties PUMA, IA",2023,32983.84444444445,67881.36848320061,7,90,232.73142125396006
"79500US1900700","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City PUMA, IA",2014,88361.27450980392,179568.02017570578,13,204,350.1764489275741
"79500US1900700","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City PUMA, IA",2015,88950.49635036496,194542.69073105438,9,137,287.1011891953232
"79500US1900700","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City PUMA, IA",2016,61701.26666666667,80119.16266644029,7,120,268.73159049427386
"79500US1900700","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City PUMA, IA",2017,57950.54887218045,71907.40804808859,7,133,282.8907322628327
"79500US1900700","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City PUMA, IA",2018,59392.44565217391,52556.72555961636,8,184,332.6229119934096
"79500US1900700","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City PUMA, IA",2019,64697.838926174496,65429.11190467666,7,149,299.3887930433858
"79500US1900700","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City PUMA, IA",2020,58675.12,74253.15770307858,8,150,300.3912694221179
"79500US1900700","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City PUMA, IA",2021,50764.01666666667,90292.85197501964,6,120,268.7336732389741
"79500US1900700","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City PUMA, IA",2022,52165.1963190184,73695.62787685751,9,163,313.11389237416853
"79500US1900700","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City PUMA, IA",2023,27926.837037037036,42817.590071896055,9,135,285.0081926615996
"79500US1900800","Clinton, Muscatine, Jones & Cedar Counties PUMA, IA",2021,89415.90697674418,207283.4018097017,5,86,227.51219335764534
"79500US1900800","Clinton, Muscatine, Jones & Cedar Counties PUMA, IA",2022,53366.59210526316,86256.49065467036,5,76,213.89380632366053
"79500US1900800","Clinton, Muscatine, Jones & Cedar Counties PUMA, IA",2023,86089.76119402985,75050.04236486534,6,67,200.84417250406676
"79500US1900900","Scott County--Davenport City PUMA, IA",2014,101204.68,123603.0072658498,18,450,519.3336239668859
"79500US1900900","Scott County--Davenport City PUMA, IA",2015,87167.39420289855,128465.51614041979,15,345,455.031625798898
"79500US1900900","Scott County--Davenport City PUMA, IA",2016,99912.14035087719,151544.14696390362,13,285,413.7396000521
"79500US1900900","Scott County--Davenport City PUMA, IA",2017,91566.25648414985,135504.2547036294,15,347,456.3534783288317
"79500US1900900","Scott County--Davenport City PUMA, IA",2018,73389.05277777778,94151.2152148269,17,360,464.8090436744843
"79500US1900900","Scott County--Davenport City PUMA, IA",2019,102520.82335329341,162263.1458296827,17,334,447.78174417547825
"79500US1900900","Scott County--Davenport City PUMA, IA",2020,87673.703125,99047.17552676972,20,512,553.801026303133
"79500US1900900","Scott County--Davenport City PUMA, IA",2021,84885.69083969465,96678.00843173129,17,524,560.2412957200986
"79500US1900900","Scott County--Davenport City PUMA, IA",2022,92141.67806841046,109705.66976471583,16,497,545.719781722237
"79500US1900900","Scott County--Davenport City PUMA, IA",2023,92808.56829268293,134745.99390365084,12,410,495.90638377301974
"79500US1901100","Johnson County--Iowa City PUMA, IA",2014,45325.91754385965,30611.481919885446,19,570,583.8386053651373
"79500US1901100","Johnson County--Iowa City PUMA, IA",2015,61843.05357142857,90056.11318476172,16,504,549.2818074018228
"79500US1901100","Johnson County--Iowa City PUMA, IA",2016,58162.18121911038,77294.0260839119,21,607,602.3913375666477
"79500US1901100","Johnson County--Iowa City PUMA, IA",2017,64533.02162162162,67085.91172014756,25,740,664.6080851335181
"79500US1901100","Johnson County--Iowa City PUMA, IA",2018,70828.01020408163,85508.7795123657,25,588,593.1032873805759
"79500US1901100","Johnson County--Iowa City PUMA, IA",2019,62454.30808080808,84782.03528315955,24,594,596.1585805460538
"79500US1901100","Johnson County--Iowa City PUMA, IA",2020,53491.80085348507,39325.82012495353,25,703,648.1032742928502
"79500US1901100","Johnson County--Iowa City PUMA, IA",2021,55192.11378205128,45817.21686097348,22,624,610.9643879152695
"79500US1901100","Johnson County--Iowa City PUMA, IA",2022,60501.52877697842,75283.55316104539,23,556,576.95024842783
"79500US1901100","Johnson County--Iowa City PUMA, IA",2023,62366.821362799266,77102.69194038022,22,543,570.2233799957635
"79500US1901200","Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA, IA",2015,76824.56756756757,117753.47569917905,5,74,211.05698316416948
"79500US1901200","Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA, IA",2016,49640.16494845361,42144.74188736439,6,97,241.59007926966598
"79500US1901200","Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA, IA",2017,49373.620689655174,47459.88134213757,5,87,228.8195341953064
"79500US1901200","Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA, IA",2018,54661.83720930233,39177.05362708775,5,86,227.50336506118023
"79500US1901200","Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA, IA",2019,60931.68807339449,36526.13482437415,5,109,256.0715932406115
"79500US1901200","Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA, IA",2020,78178.51136363637,79329.9132735226,8,176,325.18262141343325
"79500US1901200","Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA, IA",2021,100455.81355932204,126795.46937678111,9,177,326.1024327199332
"79500US1901200","Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA, IA",2022,104312.41489361702,132578.69768233658,11,188,336.04890741011894
"79500US1901200","Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA, IA",2023,112146.56804733728,151065.2872286869,10,169,318.67147326718145
"79500US1901300","Story & Boone Counties PUMA, IA",2014,51860.09090909091,58369.59846417059,14,308,429.75941169050736
"79500US1901300","Story & Boone Counties PUMA, IA",2015,32431.742222222223,40371.95279647088,10,225,367.5877632463664
"79500US1901300","Story & Boone Counties PUMA, IA",2016,32549.03092783505,47053.08672083136,8,194,341.425689560844
"79500US1901300","Story & Boone Counties PUMA, IA",2017,33238.01807228916,54830.90869183054,8,166,315.89559234710913
"79500US1901300","Story & Boone Counties PUMA, IA",2018,40672.42857142857,60958.04308991998,10,196,343.1784918149941
"79500US1901300","Story & Boone Counties PUMA, IA",2019,53940.25179856115,58289.55932963857,8,139,289.1369220599844
"79500US1901300","Story & Boone Counties PUMA, IA",2020,57548.304,70454.40885672902,8,125,274.2194202435219
"79500US1901300","Story & Boone Counties PUMA, IA",2021,50308.380952380954,77517.1786951145,8,126,275.31315734446036
"79500US1901300","Story & Boone Counties PUMA, IA",2022,198283.1505376344,349051.838057011,9,186,334.3554143165077
"79500US1901300","Story & Boone Counties PUMA, IA",2023,214661.59375,371942.0562920024,9,192,339.6891888437482
"79500US1901400","Jasper, Marion, Warren Counties PUMA, IA",2014,86486.84773662551,106447.56665568743,8,243,382.0817227176609
"79500US1901400","Jasper, Marion, Warren Counties PUMA, IA",2015,59792.578595317726,103363.38045987886,9,299,423.68611978023887
"79500US1901400","Jasper, Marion, Warren Counties PUMA, IA",2016,59074.621333333336,85044.42072406849,13,375,474.25256683265553
"79500US1901400","Jasper, Marion, Warren Counties PUMA, IA",2017,55764.45480225989,71642.83218268042,12,354,460.84561008667043
"79500US1901400","Jasper, Marion, Warren Counties PUMA, IA",2018,37983.66141732284,76790.58791070702,11,254,390.6303243032336
"79500US1901400","Jasper, Marion, Warren Counties PUMA, IA",2019,41846.71030640668,62090.96920174464,13,359,464.08802904151514
"79500US1901400","Jasper, Marion, Warren Counties PUMA, IA",2020,54076.879166666666,46086.87838975631,11,240,379.75294296410243
"79500US1901400","Jasper, Marion, Warren Counties PUMA, IA",2021,50576.52380952381,48149.04797341356,8,210,355.30594910416875
"79500US1901400","Jasper, Marion, Warren Counties PUMA, IA",2022,57962.05016722408,42948.180524639625,12,299,423.4355599523382
"79500US1901400","Jasper, Marion, Warren Counties PUMA, IA",2023,59904.19512195122,40622.54561318172,12,287,414.9219672996596
"79500US1901501","Polk County (West) PUMA, IA",2014,79517.30645161291,85094.27910584096,18,744,667.0478491817609
"79500US1901501","Polk County (West) PUMA, IA",2015,84792.41248097412,93542.08050713017,19,657,627.1163941044161
"79500US1901501","Polk County (West) PUMA, IA",2016,88728.89622641509,73120.8032520618,28,1060,794.9851054288931
"79500US1901501","Polk County (West) PUMA, IA",2017,97458.1503030303,83686.6843508899,25,825,702.2706168312386
"79500US1901501","Polk County (West) PUMA, IA",2018,89030.85111989459,72510.7101263547,23,759,673.8847444722213
"79500US1901501","Polk County (West) PUMA, IA",2019,88074.66496163682,72521.97985715499,22,782,683.9823697533403
"79500US1901501","Polk County (West) PUMA, IA",2020,87817.1765578635,82319.21773961135,19,674,635.3713256707758
"79500US1901501","Polk County (West) PUMA, IA",2021,59235.732265446226,36536.97020513776,13,437,512.2121709667771
"79500US1901501","Polk County (West) PUMA, IA",2022,82506.52663934426,89356.48681544655,18,488,540.6863036771041
"79500US1901501","Polk County (West) PUMA, IA",2023,114431.64718614718,113472.94169452105,15,462,526.3015341564465
"79500US1901502","Polk County (East)--Ankeny & Altoona Cities PUMA, IA",2018,30620.64880952381,28088.62435774563,5,168,317.85613075973345
"79500US1901502","Polk County (East)--Ankeny & Altoona Cities PUMA, IA",2019,33243.395604395606,28811.60160803369,6,182,330.8185335762572
"79500US1901502","Polk County (East)--Ankeny & Altoona Cities PUMA, IA",2020,33827.666666666664,29477.241485101473,6,177,326.26407005379195
"79500US1901502","Polk County (East)--Ankeny & Altoona Cities PUMA, IA",2021,65218.69849246231,88223.08014080893,7,199,345.9113675840198
"79500US1901503","Des Moines City PUMA, IA",2014,65646.72727272728,60633.681306800405,13,429,507.32930474731586
"79500US1901503","Des Moines City PUMA, IA",2015,52718.53457446808,49021.08221562644,11,376,475.1060415007469
"79500US1901503","Des Moines City PUMA, IA",2016,58913.41721854304,45147.4859037691,12,453,521.3255495876084
"79500US1901503","Des Moines City PUMA, IA",2017,57606.666026871404,39321.10934546914,15,521,558.9244313321569
"79500US1901503","Des Moines City PUMA, IA",2018,64979.50390625,42586.25146403794,15,512,554.1223550583562
"79500US1901503","Des Moines City PUMA, IA",2019,67933.73837209302,41710.615787800074,15,516,556.2782991884711
"79500US1901503","Des Moines City PUMA, IA",2020,62933.27702702703,41972.619239540516,19,592,595.5819532488242
"79500US1901503","Des Moines City PUMA, IA",2021,60392.41697416974,46806.17814431385,19,542,570.0038653204422
"79500US1901503","Des Moines City PUMA, IA",2022,60863.270541082165,54813.21778231942,16,499,546.9561191557473
"79500US1901503","Des Moines City PUMA, IA",2023,119764.98423423423,206675.06506453975,17,444,516.1153445531306
"79500US1901600","Dallas, Madison Counties PUMA, IA",2022,55960.801630434784,27389.444755570596,9,368,469.756233044719
"79500US1901600","Dallas, Madison Counties PUMA, IA",2023,75489.49066666666,26826.7641121906,8,375,473.98474961696064
"79500US1901800","Southern Iowa PUMA, IA",2014,59368.84905660377,104710.64370823804,8,106,252.47189720672654
"79500US1901800","Southern Iowa PUMA, IA",2015,94389.30645161291,247212.94948641007,7,62,193.1827329267358
"79500US1901800","Southern Iowa PUMA, IA",2016,83408.35185185185,174690.75741271707,5,54,180.30602653514495
"79500US1901800","Southern Iowa PUMA, IA",2018,92364.26530612246,169069.34043893844,5,49,171.76365785774422
"79500US1901800","Southern Iowa PUMA, IA",2021,65975.53448275862,92860.06530989661,5,58,186.8514901804198
"79500US1901800","Southern Iowa PUMA, IA",2022,83459.10256410256,84031.1405888935,11,156,306.2051779524341
"79500US1901900","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region PUMA, IA",2014,69545.74449339206,45598.64958732301,14,227,369.15283904186634
"79500US1901900","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region PUMA, IA",2015,66305.44019138756,46830.36869136782,14,209,354.26973601015135
"79500US1901900","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region PUMA, IA",2016,65388.941666666666,75158.44339016345,8,120,268.65287036014183
"79500US1901900","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region PUMA, IA",2017,64317.780952380956,86706.95378111082,6,105,251.33240713718146
"79500US1901900","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region PUMA, IA",2018,82928.34677419355,61152.50337172313,6,124,273.0765718959347
